F/H,sector,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat,price
1,99.0,1790,3,3,3,3.0,2,1.0,1.0,1.35
0,63.0,540,1,1,2,2.0,0,0.0,0.0,0.3
1,43.0,1439,3,3,3,0.0,0,1.0,1.0,0.9
1,4.0,1550,2,2,2,4.0,0,1.0,0.0,1.5
1,43.0,700,1,1,1,2.0,0,0.0,1.0,0.22
1,104.0,2408,3,4,3,0.0,0,1.0,0.0,1.75
1,14.0,2747,4,4,3,4.0,0,0.0,1.0,4.67
0,54.0,2367,9,9,3,0.0,2,1.0,1.0,5.0
0,43.0,900,2,1,2,3.0,0,0.0,0.0,0.5
1,88.0,2150,3,3,3,2.0,2,3.0,1.0,2.55
1,96.0,1295,2,2,3,0.0,0,0.0,0.0,0.78
1,78.0,1100,3,3,3,2.0,0,1.0,0.0,3.25
1,96.0,1420,2,2,3,4.0,0,0.0,1.0,1.45
1,2.0,1650,3,3,3,0.0,0,1.0,1.0,1.35
0,70.0,1449,5,5,3,3.0,0,1.0,0.0,3.6
1,108.0,1550,3,2,3,2.0,0,0.0,0.0,1.1
1,115.0,2542,4,3,3,0.0,0,2.0,0.0,1.1
1,103.0,1270,2,2,1,0.0,0,0.0,0.0,1.2
1,15.0,1498,2,2,2,0.0,0,0.0,1.0,0.7
1,48.0,2117,3,3,3,4.0,0,0.0,1.0,1.0
1,15.0,2802,3,3,2,0.0,2,1.0,1.0,3.75
1,39.0,1920,3,4,3,3.0,0,1.0,1.0,1.59
0,0.0,2500,4,4,3,0.0,2,1.0,0.0,2.9
0,17.0,1872,3,3,1,3.0,0,1.0,0.0,3.71
0,39.0,900,1,1,0,3.0,0,0.0,0.0,0.7
1,9.0,1750,3,3,3,0.0,0,0.0,1.0,1.5
1,85.0,1538,3,3,1,0.0,0,0.0,1.0,1.38
1,7.0,1366,2,2,3,0.0,2,1.0,1.0,0.8
1,79.0,1235,2,2,2,4.0,0,1.0,0.0,1.4
1,7.0,1526,2,2,3,0.0,2,1.0,1.0,0.98
0,61.0,8250,5,6,3,3.0,0,1.0,1.0,22.0
1,16.0,2298,4,4,3,4.0,0,3.0,1.0,3.25
0,81.0,3240,5,5,3,2.0,2,3.0,1.0,12.0
1,99.0,1257,2,2,2,3.0,0,0.0,0.0,0.75
0,39.0,2400,4,4,3,3.0,0,1.0,0.0,4.0
0,50.0,1035,3,2,1,0.0,0,2.0,0.0,0.44
0,39.0,1557,3,3,3,3.0,2,2.0,0.0,2.75
1,8.0,1611,3,3,3,0.0,2,1.0,1.0,2.33
1,20.0,1760,3,4,3,1.0,0,0.0,0.0,2.2
1,100.0,1006,2,2,2,0.0,2,1.0,1.0,0.89
1,43.0,1230,2,2,3,0.0,0,0.0,1.0,0.74
1,101.0,4343,4,4,3,4.0,2,3.0,1.0,2.91
1,17.0,720,2,2,1,2.0,1,1.0,0.0,0.6
1,4.0,2290,3,4,3,2.0,0,0.0,1.0,1.8
1,4.0,2290,3,3,3,2.0,0,1.0,1.0,1.95
1,4.0,1446,3,2,3,0.0,2,2.0,1.0,1.2
1,104.0,1741,2,3,3,0.0,0,1.0,0.0,1.17
1,96.0,1600,2,2,3,0.0,0,1.0,1.0,1.45
1,102.0,1740,3,3,3,0.0,0,1.0,1.0,1.08
0,82.0,3600,6,7,3,3.0,2,3.0,0.0,8.0
1,115.0,1364,2,2,2,0.0,2,0.0,1.0,0.56
0,50.0,1458,3,2,3,3.0,2,1.0,1.0,3.5
0,57.0,1935,4,4,2,1.0,0,3.0,0.0,5.75
1,7.0,548,2,2,1,0.0,0,0.0,1.0,0.37
1,20.0,3250,4,4,0,1.0,0,0.0,0.0,4.26
0,39.0,1170,2,2,0,3.0,0,0.0,0.0,0.75
1,4.0,1844,3,4,3,0.0,0,2.0,1.0,1.25
1,42.0,1385,2,2,3,4.0,0,0.0,0.0,1.25
1,66.0,2100,4,4,3,3.0,0,0.0,0.0,1.55
1,96.0,904,2,2,3,2.0,0,1.0,1.0,1.47
1,119.0,1806,4,3,3,1.0,0,1.0,0.0,1.25
1,16.0,1330,2,2,3,2.0,0,0.0,1.0,1.55
1,111.0,1950,3,4,3,0.0,0,1.0,1.0,0.9
1,16.0,1276,2,2,2,2.0,0,0.0,1.0,1.5
1,77.0,4690,4,6,3,0.0,2,3.0,1.0,9.14
0,37.0,5000,5,6,3,3.0,0,0.0,0.0,8.95
0,35.0,1800,5,5,3,1.0,0,4.0,1.0,5.8
1,108.0,1960,3,3,3,2.0,0,0.0,1.0,1.6
0,17.0,1609,2,2,1,1.0,0,0.0,0.0,1.4
0,49.0,1900,5,5,3,0.0,0,0.0,0.0,2.5
1,15.0,2802,3,3,3,0.0,2,1.0,1.0,3.29
1,105.0,1485,2,2,3,0.0,0,1.0,0.0,1.3
1,105.0,1540,3,3,3,0.0,0,1.0,1.0,1.5
1,102.0,1400,3,3,1,3.0,2,0.0,1.0,1.15
0,100.0,3240,4,4,3,0.0,0,3.0,0.0,5.0
1,87.0,1950,3,5,3,0.0,0,1.0,0.0,1.63
1,115.0,3215,1,1,1,0.0,0,0.0,0.0,0.19
0,39.0,1980,7,2,0,3.0,0,0.0,0.0,1.5
0,64.0,2700,4,5,2,3.0,2,3.0,1.0,10.45
1,80.0,1267,2,2,3,4.0,0,0.0,1.0,1.9
1,113.0,1990,3,3,3,0.0,0,0.0,1.0,0.85
1,62.0,2200,3,3,2,1.0,2,0.0,1.0,1.72
1,108.0,2150,3,3,3,2.0,0,1.0,0.0,1.85
1,99.0,2092,3,4,3,0.0,1,1.0,1.0,2.34
1,116.0,569,2,2,2,2.0,2,0.0,0.0,0.45
1,48.0,1820,3,1,0,0.0,0,0.0,0.0,0.95
1,103.0,583,2,2,1,0.0,0,1.0,1.0,0.34
1,104.0,3482,4,4,3,2.0,0,0.0,0.0,2.7
1,4.0,1550,2,2,2,0.0,0,0.0,1.0,1.32
1,0.0,2467,4,4,3,3.0,0,0.0,0.0,0.9
0,52.0,450,1,1,0,3.0,0,0.0,0.0,0.4
1,66.0,1640,4,4,3,1.0,0,0.0,1.0,1.5
1,8.0,1758,3,2,3,0.0,2,2.0,1.0,1.2
1,7.0,480,2,2,2,0.0,0,0.0,0.0,0.28
1,76.0,1150,2,2,2,4.0,0,1.0,0.0,1.47
1,102.0,1900,3,4,0,0.0,0,0.0,1.0,1.8
1,16.0,2450,3,3,3,2.0,0,2.0,1.0,2.78
0,71.0,2700,9,9,3,2.0,2,3.0,0.0,7.25
1,94.0,2077,3,4,3,0.0,0,1.0,0.0,1.1
1,4.0,832,2,2,3,0.0,0,1.0,1.0,0.82
0,112.0,3542,4,4,3,3.0,2,4.0,1.0,2.5
1,99.0,4200,4,4,3,0.0,2,1.0,1.0,4.2
1,104.0,1741,2,2,2,0.0,2,0.0,0.0,1.25
1,62.0,1955,3,3,3,1.0,2,0.0,1.0,1.95
1,60.0,2400,3,3,0,3.0,2,0.0,0.0,2.4
1,104.0,916,2,2,3,0.0,0,1.0,1.0,1.22
1,99.0,4200,4,5,3,0.0,2,1.0,1.0,4.0
0,81.0,2115,4,4,3,0.0,0,3.0,1.0,8.8
1,80.0,3112,3,3,3,0.0,2,1.0,1.0,4.95
1,4.0,2300,3,4,3,2.0,0,1.0,1.0,2.3
0,63.0,900,2,2,1,1.0,0,0.0,0.0,0.8
1,103.0,2095,4,4,3,2.0,0,1.0,1.0,1.05
1,61.0,3100,4,5,3,2.0,0,3.0,1.0,4.3
0,33.0,1080,5,4,3,1.0,0,0.0,0.0,3.5
1,42.0,1200,3,2,3,4.0,0,0.0,1.0,1.39
0,39.0,450,5,3,3,3.0,0,0.0,0.0,0.5
1,106.0,1617,2,2,3,0.0,0,1.0,1.0,1.31
1,106.0,1850,3,3,2,0.0,0,0.0,0.0,1.5
1,96.0,1500,2,2,3,2.0,2,2.0,1.0,1.35
1,4.0,2700,4,5,3,0.0,0,4.0,1.0,1.35
1,114.0,730,2,2,0,0.0,0,0.0,0.0,0.4
1,81.0,1700,3,4,3,0.0,2,1.0,1.0,2.8
1,99.0,2103,3,3,3,0.0,1,4.0,0.0,2.3
1,80.0,1433,2,2,2,0.0,0,0.0,0.0,2.0
1,111.0,1500,3,3,3,0.0,0,1.0,1.0,0.95
1,9.0,3008,4,1,0,2.0,0,0.0,0.0,1.6
1,108.0,1103,2,2,2,4.0,0,2.0,0.0,1.05
1,111.0,2215,4,3,3,3.0,0,0.0,1.0,1.79
1,49.0,1990,3,3,3,0.0,0,0.0,1.0,1.1
1,92.0,2018,3,3,3,2.0,2,1.0,0.0,2.2
1,84.0,2000,4,4,3,2.0,0,0.0,1.0,1.7
0,61.0,8775,5,6,3,3.0,2,4.0,1.0,19.5
0,110.0,360,2,2,1,1.0,0,0.0,0.0,0.35
0,57.0,2700,5,6,3,3.0,2,4.0,1.0,8.25
1,4.0,3150,4,4,3,2.0,0,1.0,0.0,2.5
1,44.0,1120,3,2,3,4.0,0,0.0,0.0,0.72
1,101.0,2273,4,4,3,0.0,1,0.0,0.0,2.55
1,2.0,1368,2,2,3,0.0,0,1.0,0.0,1.41
1,16.0,1960,3,4,3,0.0,0,1.0,1.0,3.05
1,101.0,1538,3,3,3,0.0,1,1.0,1.0,1.59
1,37.0,1126,2,2,2,3.0,0,0.0,0.0,1.35
1,113.0,1000,2,2,2,0.0,0,1.0,1.0,0.5
1,14.0,2200,3,4,2,3.0,0,1.0,1.0,2.58
1,92.0,1650,3,3,2,0.0,2,1.0,1.0,2.25
1,4.0,1400,3,3,2,4.0,0,0.0,0.0,1.3
1,2.0,1450,3,3,3,0.0,0,0.0,1.0,2.04
1,8.0,1350,3,3,3,0.0,0,2.0,1.0,1.25
1,8.0,1283,2,3,3,0.0,0,1.0,1.0,0.9
1,42.0,898,2,2,0,4.0,0,0.0,1.0,1.2
0,71.0,1620,3,4,3,3.0,2,3.0,0.0,3.75
1,81.0,1950,3,3,2,0.0,0,1.0,1.0,3.0
1,43.0,822,2,2,3,2.0,0,0.0,1.0,0.56
1,68.0,1800,3,3,3,3.0,2,1.0,1.0,1.55
0,88.0,1450,3,3,3,0.0,2,1.0,1.0,1.18
0,52.0,540,5,3,2,1.0,0,0.0,0.0,0.5
1,118.0,446,2,2,1,0.0,0,0.0,1.0,0.27
1,108.0,1103,2,2,0,2.0,0,0.0,0.0,0.88
1,9.0,2545,3,3,3,0.0,0,1.0,1.0,1.6
0,9.0,6228,5,7,3,0.0,0,4.0,1.0,6.25
0,52.0,1053,3,3,0,3.0,0,0.0,0.0,0.7
1,115.0,645,3,2,2,2.0,2,1.0,1.0,0.55
1,4.0,2040,2,3,3,2.0,0,1.0,0.0,1.8
0,53.0,1352,4,4,3,1.0,2,0.0,0.0,2.3
1,9.0,2150,3,4,3,0.0,0,1.0,1.0,1.75
1,89.0,1198,2,2,2,3.0,2,0.0,1.0,0.95
1,85.0,1568,3,3,1,0.0,0,1.0,1.0,1.4
1,115.0,1965,3,4,3,2.0,0,1.0,0.0,2.0
1,105.0,1480,3,2,3,0.0,1,0.0,1.0,1.45
1,108.0,1103,2,2,2,4.0,0,1.0,0.0,1.01
1,84.0,1245,2,2,3,4.0,0,1.0,0.0,0.92
1,89.0,1743,3,3,3,3.0,2,1.0,1.0,1.16
1,45.0,1479,2,2,2,0.0,0,0.0,1.0,2.3
1,99.0,1600,3,4,3,0.0,1,1.0,1.0,2.3
1,96.0,864,3,3,3,0.0,0,2.0,1.0,1.1
1,87.0,2400,4,5,3,0.0,2,1.0,0.0,2.0
1,37.0,1150,2,2,2,1.0,0,1.0,1.0,1.35
1,104.0,2048,3,4,3,0.0,0,1.0,1.0,1.58
1,4.0,569,2,2,1,0.0,0,0.0,1.0,0.4
0,93.0,2800,4,4,0,2.0,0,0.0,0.0,1.75
1,108.0,1765,3,3,3,4.0,0,0.0,1.0,1.5
1,113.0,1600,3,4,3,3.0,0,1.0,1.0,0.75
1,15.0,4857,4,6,3,3.0,2,1.0,1.0,5.6
1,43.0,567,2,2,2,0.0,2,0.0,0.0,0.28
1,67.0,3270,3,4,3,2.0,0,0.0,1.0,4.8
1,43.0,1255,2,2,3,0.0,0,0.0,1.0,0.72
0,100.0,3240,4,4,3,0.0,2,3.0,0.0,7.0
0,9.0,2360,3,2,0,0.0,0,0.0,0.0,1.55
0,35.0,4518,5,5,3,0.0,1,4.0,0.0,13.5
1,43.0,1210,3,2,3,2.0,0,0.0,1.0,0.95
0,63.0,1836,4,4,3,1.0,2,0.0,0.0,3.75
1,102.0,1900,3,4,3,0.0,2,4.0,1.0,1.8
1,15.0,2802,3,5,3,0.0,2,1.0,0.0,3.75
1,99.0,2100,3,4,3,2.0,1,1.0,1.0,2.26
1,103.0,1825,3,3,3,0.0,0,1.0,1.0,0.88
1,96.0,1567,2,2,3,2.0,0,1.0,1.0,1.41
1,37.0,1100,2,2,2,0.0,0,0.0,1.0,1.6
1,61.0,2395,3,3,3,0.0,2,1.0,1.0,3.65
1,43.0,1210,2,2,3,0.0,0,1.0,1.0,0.67
1,9.0,2150,3,4,3,0.0,0,1.0,0.0,1.5
1,4.0,2750,4,4,3,0.0,2,1.0,1.0,2.63
1,2.0,1692,3,3,2,2.0,0,0.0,1.0,2.03
1,79.0,2153,3,3,3,4.0,0,1.0,0.0,3.15
1,81.0,1950,3,3,3,0.0,2,1.0,1.0,2.85
0,71.0,1728,4,4,2,3.0,2,1.0,1.0,3.3
1,85.0,1578,3,3,2,0.0,2,1.0,1.0,1.55
1,117.0,1365,2,2,3,4.0,0,0.0,1.0,0.92
0,62.0,4572,4,4,3,2.0,2,0.0,0.0,1.6
0,63.0,2250,6,5,2,1.0,1,4.0,1.0,3.5
1,82.0,2350,4,4,3,3.0,2,2.0,1.0,2.7
1,35.0,3150,4,3,2,3.0,0,1.0,0.0,7.0
1,84.0,800,2,2,3,0.0,0,0.0,0.0,1.0
1,102.0,1225,3,3,3,3.0,2,1.0,1.0,1.05
0,64.0,3078,6,5,3,3.0,2,3.0,0.0,12.5
0,35.0,9000,7,9,3,3.0,1,4.0,1.0,31.5
1,17.0,3150,4,3,3,0.0,0,0.0,0.0,2.7
1,16.0,2217,3,3,3,2.0,0,1.0,1.0,2.85
1,80.0,1975,4,4,3,0.0,1,2.0,1.0,2.77
1,64.0,2537,3,4,3,1.0,2,1.0,1.0,3.25
1,80.0,1433,2,2,3,2.0,0,1.0,0.0,2.65
0,39.0,1845,4,4,3,1.0,0,0.0,0.0,2.95
0,9.0,6228,5,5,3,0.0,0,4.0,1.0,6.0
1,43.0,822,2,2,3,0.0,0,0.0,1.0,0.55
1,43.0,1447,3,3,3,0.0,0,1.0,1.0,0.91
1,4.0,1440,3,3,2,4.0,0,0.0,0.0,1.3
1,64.0,2605,3,3,3,3.0,2,1.0,1.0,2.92
0,69.0,1500,4,4,0,1.0,0,0.0,0.0,2.8
1,76.0,1549,3,3,2,2.0,0,1.0,1.0,2.0
1,88.0,1262,2,2,2,0.0,0,0.0,0.0,1.4
0,42.0,4071,5,7,3,4.0,0,4.0,1.0,9.5
1,43.0,602,2,2,1,2.0,0,0.0,0.0,0.36
0,34.0,1350,4,3,3,3.0,0,1.0,1.0,4.45
1,87.0,2400,4,4,3,3.0,0,1.0,1.0,2.35
1,75.0,2403,3,3,3,0.0,2,1.0,1.0,3.0
1,107.0,1250,2,2,2,0.0,0,1.0,1.0,0.92
0,57.0,4050,5,6,3,2.0,2,2.0,1.0,11.0
1,43.0,576,2,2,2,2.0,0,0.0,1.0,0.26
1,43.0,576,2,2,2,2.0,0,0.0,0.0,0.35
1,102.0,1340,3,3,3,2.0,2,1.0,0.0,0.75
1,93.0,1325,2,2,3,0.0,2,0.0,0.0,0.75
0,86.0,2250,3,3,2,1.0,0,0.0,0.0,3.1
0,57.0,2700,5,5,3,0.0,2,3.0,0.0,7.0
0,39.0,1215,9,7,3,3.0,0,1.0,0.0,1.0
1,110.0,460,1,1,1,0.0,0,0.0,0.0,0.23
1,76.0,1549,3,3,2,4.0,0,0.0,0.0,2.25
1,83.0,591,2,2,1,2.0,0,0.0,0.0,0.7
1,26.0,1526,3,3,3,3.0,0,0.0,0.0,0.68
1,106.0,12645,3,3,3,2.0,0,0.0,1.0,1.75
1,99.0,4200,4,4,3,0.0,2,4.0,0.0,4.45
1,105.0,1690,3,2,1,2.0,0,0.0,0.0,1.25
1,76.0,1250,2,2,2,2.0,0,0.0,0.0,1.85
0,60.0,4500,9,9,3,0.0,2,1.0,1.0,5.25
1,102.0,1095,3,3,3,0.0,0,1.0,0.0,1.35
1,42.0,4328,4,4,3,1.0,2,1.0,1.0,3.25
1,85.0,2400,4,4,3,3.0,0,1.0,0.0,2.6
1,8.0,1503,2,2,2,4.0,0,0.0,1.0,2.1
1,80.0,2700,3,3,3,0.0,2,2.0,1.0,5.0
1,49.0,2023,3,5,3,4.0,0,2.0,0.0,1.0
1,27.0,1440,3,2,3,3.0,0,0.0,0.0,0.8
1,2.0,2087,3,4,3,0.0,0,1.0,1.0,1.9
1,87.0,1950,3,5,3,0.0,0,1.0,1.0,1.6
1,48.0,1578,2,3,3,0.0,0,1.0,1.0,0.87
1,4.0,2290,3,4,3,0.0,0,1.0,1.0,1.73
1,14.0,710,2,2,3,2.0,0,0.0,1.0,0.6
1,43.0,1780,3,3,0,0.0,0,0.0,1.0,1.2
1,80.0,3043,3,4,3,3.0,0,1.0,1.0,4.94
1,105.0,601,2,2,1,0.0,0,0.0,0.0,0.5
1,96.0,2244,3,4,3,0.0,0,1.0,1.0,1.91
1,14.0,1950,3,4,2,0.0,2,1.0,1.0,2.65
1,93.0,741,2,2,2,4.0,0,0.0,0.0,0.55
1,94.0,1338,2,2,2,0.0,0,1.0,1.0,0.71
1,102.0,1500,3,4,3,0.0,2,1.0,1.0,1.8
1,113.0,2113,4,5,3,0.0,0,1.0,0.0,0.9
0,33.0,4860,8,5,3,1.0,0,0.0,0.0,1.6
1,65.0,900,2,2,1,0.0,0,0.0,0.0,0.71
1,80.0,809,3,3,3,0.0,2,1.0,1.0,1.7
1,26.0,2287,3,3,3,3.0,0,1.0,0.0,0.9
0,23.0,765,2,2,1,1.0,0,0.0,0.0,1.52
1,72.0,1375,2,2,2,0.0,0,0.0,0.0,2.2
1,21.0,985,2,2,1,2.0,0,0.0,0.0,0.64
1,103.0,2000,3,3,2,2.0,2,2.0,1.0,1.48
1,115.0,1750,3,3,3,0.0,0,0.0,0.0,0.92
0,61.0,2592,3,4,2,3.0,2,4.0,1.0,7.25
1,20.0,1760,3,4,3,1.0,0,0.0,0.0,2.2
1,68.0,3123,4,6,3,0.0,1,1.0,1.0,11.0
0,33.0,1350,4,4,3,0.0,2,2.0,1.0,5.25
1,43.0,458,2,2,1,0.0,2,1.0,0.0,0.27
1,4.0,2290,3,4,3,0.0,0,1.0,1.0,2.0
1,80.0,1828,3,3,3,4.0,0,0.0,1.0,2.85
0,44.0,1081,3,1,0,2.0,0,0.0,0.0,0.75
1,88.0,1262,2,2,3,2.0,0,0.0,1.0,1.65
0,9.0,4687,5,6,3,0.0,0,4.0,1.0,12.5
1,43.0,1153,2,2,2,0.0,0,1.0,1.0,0.65
1,45.0,1000,2,2,2,0.0,0,0.0,0.0,0.75
1,79.0,1258,2,3,3,4.0,0,0.0,1.0,2.2
1,49.0,1446,3,3,2,0.0,1,0.0,0.0,0.9
1,85.0,1578,3,3,2,0.0,0,1.0,0.0,1.7
0,0.0,2520,8,8,2,3.0,2,3.0,1.0,5.5
1,99.0,1790,3,3,3,1.0,0,0.0,1.0,1.35
1,111.0,1875,3,4,3,2.0,0,1.0,1.0,0.96
0,56.0,3315,4,5,3,3.0,2,3.0,1.0,6.5
1,42.0,835,2,2,3,2.0,0,0.0,1.0,1.2
1,71.0,2250,3,3,3,3.0,0,0.0,1.0,2.5
0,100.0,2425,4,4,3,3.0,0,1.0,1.0,1.6
1,87.0,2125,3,4,3,2.0,0,2.0,1.0,1.65
1,104.0,1741,2,2,3,0.0,0,0.0,0.0,1.25
1,43.0,1465,2,2,3,3.0,2,1.0,1.0,0.9
1,42.0,810,2,2,1,3.0,0,0.0,0.0,0.43
1,101.0,1300,3,3,3,0.0,1,1.0,1.0,1.8
1,2.0,915,2,2,2,0.0,0,0.0,0.0,0.95
1,106.0,1450,2,2,3,0.0,0,1.0,1.0,1.0
1,111.0,1447,3,4,3,1.0,1,1.0,0.0,1.25
0,39.0,3240,8,6,3,3.0,0,4.0,0.0,5.6
1,102.0,1245,2,2,2,0.0,2,1.0,1.0,0.75
0,4.0,900,4,5,3,2.0,0,1.0,0.0,0.9
1,117.0,1450,2,3,3,0.0,0,1.0,0.0,0.95
0,36.0,1350,5,5,3,0.0,2,2.0,0.0,4.25
1,70.0,3000,4,4,3,0.0,2,1.0,1.0,2.45
1,90.0,2625,4,4,3,3.0,2,1.0,1.0,3.2
0,39.0,2430,5,6,3,1.0,2,3.0,0.0,6.0
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.75
1,99.0,2660,3,4,3,0.0,2,1.0,1.0,2.2
1,4.0,745,3,2,2,4.0,0,0.0,1.0,0.49
1,85.0,2010,4,4,2,0.0,0,0.0,1.0,2.0
1,2.0,1128,3,3,3,2.0,0,1.0,1.0,1.95
1,61.0,2430,3,3,3,3.0,2,1.0,1.0,1.86
1,2.0,1650,3,3,3,0.0,2,1.0,1.0,1.52
1,2.0,1650,3,3,3,0.0,2,1.0,1.0,1.5
0,110.0,558,2,2,1,3.0,0,0.0,0.0,0.6
0,93.0,745,2,2,2,2.0,0,0.0,0.0,0.75
1,111.0,2215,4,4,3,0.0,0,1.0,1.0,1.65
1,113.0,2693,4,4,3,2.0,0,0.0,0.0,1.0
0,14.0,8000,5,5,3,0.0,0,1.0,1.0,9.0
0,71.0,1665,4,3,3,3.0,0,4.0,1.0,3.3
1,103.0,2037,3,3,3,0.0,0,1.0,1.0,0.89
1,43.0,730,2,2,1,0.0,0,0.0,0.0,0.29
1,2.0,1650,3,3,2,0.0,0,1.0,1.0,1.45
0,74.0,713,6,4,1,3.0,0,0.0,1.0,0.75
1,88.0,1900,4,3,3,0.0,2,0.0,0.0,1.7
1,99.0,2103,3,3,3,0.0,1,1.0,0.0,2.4
1,30.0,2500,4,6,3,2.0,1,2.0,0.0,4.8
1,100.0,1431,2,2,2,0.0,2,1.0,1.0,0.94
1,61.0,1650,3,3,3,3.0,1,1.0,1.0,1.42
1,100.0,1960,3,4,3,4.0,0,0.0,1.0,1.25
1,80.0,1975,4,4,0,0.0,0,1.0,0.0,2.9
1,77.0,4739,4,6,3,0.0,2,2.0,1.0,9.95
0,88.0,5400,3,2,1,2.0,0,0.0,0.0,2.1
1,115.0,549,2,2,1,0.0,2,1.0,1.0,0.32
1,44.0,750,3,2,3,2.0,0,0.0,0.0,0.85
0,54.0,900,3,3,3,3.0,0,3.0,0.0,2.15
1,76.0,1120,2,2,2,4.0,0,1.0,1.0,1.7
1,96.0,1295,2,2,3,2.0,0,1.0,0.0,0.8
1,4.0,2045,3,3,3,2.0,0,0.0,0.0,1.6
1,105.0,1360,2,2,1,2.0,0,0.0,1.0,0.64
0,70.0,2471,8,8,3,3.0,2,0.0,0.0,7.25
1,0.0,2601,3,4,3,3.0,0,1.0,1.0,0.95
1,113.0,1439,3,3,2,0.0,0,0.0,0.0,0.71
0,71.0,2160,3,3,3,1.0,2,3.0,0.0,4.6
1,90.0,2185,3,4,3,3.0,0,1.0,0.0,3.4
1,2.0,1255,2,2,2,0.0,0,0.0,1.0,1.26
1,2.0,963,2,2,2,2.0,0,0.0,1.0,1.99
1,119.0,1550,3,3,2,3.0,2,0.0,1.0,0.94
1,94.0,1260,2,2,2,0.0,0,0.0,1.0,0.99
1,111.0,1744,3,3,2,0.0,0,1.0,0.0,1.23
1,112.0,2320,3,3,3,0.0,1,1.0,0.0,1.8
1,4.0,2150,3,4,3,0.0,2,1.0,1.0,2.25
1,2.0,1650,3,3,3,0.0,2,1.0,0.0,1.39
1,104.0,2408,3,4,3,2.0,0,1.0,0.0,1.65
1,104.0,2560,4,5,3,0.0,0,1.0,0.0,1.73
1,83.0,2300,4,4,0,2.0,0,0.0,0.0,1.85
1,113.0,2104,4,5,3,0.0,0,2.0,1.0,0.9
0,41.0,1557,4,4,2,3.0,2,3.0,1.0,3.69
0,68.0,5814,9,9,3,0.0,1,1.0,0.0,2.0
1,77.0,2690,3,3,3,2.0,2,1.0,0.0,4.0
0,43.0,10799,3,3,3,3.0,0,4.0,0.0,5.5
1,43.0,710,2,2,2,0.0,1,0.0,0.0,0.46
1,73.0,3395,4,4,2,2.0,0,1.0,0.0,6.75
1,111.0,1747,3,3,3,0.0,0,1.0,1.0,1.21
1,3.0,1369,2,2,3,2.0,0,0.0,1.0,0.88
0,108.0,1423,3,3,2,4.0,0,2.0,0.0,1.25
1,16.0,1676,2,2,2,0.0,0,1.0,1.0,1.75
1,115.0,636,2,2,2,2.0,0,1.0,1.0,0.36
1,3.0,2875,4,6,3,0.0,0,1.0,1.0,2.4
1,42.0,1996,3,3,0,4.0,0,0.0,1.0,1.75
1,77.0,4200,4,4,3,0.0,2,2.0,1.0,7.56
1,108.0,500,1,1,1,2.0,0,0.0,1.0,0.25
1,43.0,482,2,2,1,0.0,0,0.0,1.0,0.26
1,67.0,2892,3,3,3,4.0,0,0.0,0.0,5.6
1,3.0,362,1,2,2,2.0,0,0.0,0.0,0.3
1,7.0,645,3,2,2,0.0,0,1.0,0.0,0.5
1,87.0,1950,3,5,3,0.0,0,2.0,1.0,1.65
1,105.0,1480,3,2,3,0.0,1,0.0,1.0,1.45
0,70.0,1449,2,2,2,3.0,0,0.0,0.0,2.95
1,9.0,1745,3,3,3,0.0,0,0.0,1.0,1.68
1,76.0,1551,3,3,3,2.0,0,2.0,1.0,2.45
1,80.0,1828,3,3,0,0.0,0,0.0,0.0,2.8
1,11.0,1225,3,3,2,0.0,0,0.0,1.0,0.74
1,2.0,2025,3,3,3,0.0,2,1.0,1.0,1.85
1,115.0,990,2,2,0,0.0,0,0.0,0.0,0.46
1,49.0,1725,3,3,3,4.0,0,0.0,1.0,1.1
1,111.0,2565,4,5,2,2.0,0,2.0,1.0,1.27
1,2.0,1852,3,3,3,0.0,0,0.0,0.0,2.0
1,70.0,1300,3,2,2,1.0,0,1.0,1.0,1.35
0,39.0,548,2,3,2,0.0,0,0.0,0.0,0.58
1,103.0,3434,4,4,3,0.0,0,1.0,1.0,2.2
1,57.0,2450,3,3,3,3.0,2,2.0,1.0,3.8
1,108.0,1425,3,2,0,2.0,0,0.0,0.0,1.71
0,43.0,2100,3,2,1,2.0,0,0.0,0.0,0.82
1,48.0,1666,2,2,0,4.0,0,1.0,1.0,0.95
1,42.0,1545,3,4,2,3.0,0,1.0,0.0,1.35
1,43.0,1452,2,2,3,2.0,2,1.0,1.0,0.95
1,99.0,735,2,2,3,0.0,0,0.0,1.0,0.49
0,9.0,3600,5,5,3,0.0,0,4.0,1.0,9.5
1,99.0,1660,3,2,3,0.0,0,1.0,0.0,1.45
0,35.0,4518,6,6,3,0.0,2,2.0,1.0,19.0
1,49.0,1800,3,3,3,0.0,0,0.0,1.0,1.1
1,111.0,1755,3,3,3,0.0,0,0.0,1.0,1.2
1,27.0,1200,2,2,2,4.0,0,3.0,1.0,0.75
1,94.0,1735,3,3,3,2.0,2,1.0,1.0,1.35
1,101.0,2092,3,3,3,0.0,1,1.0,1.0,2.2
1,81.0,1800,3,3,3,0.0,0,4.0,1.0,3.2
0,0.0,7362,4,4,3,3.0,0,1.0,0.0,10.0
1,113.0,2048,3,4,3,0.0,2,1.0,1.0,1.55
1,53.0,1350,3,2,2,2.0,2,0.0,0.0,1.05
1,76.0,1630,3,3,2,4.0,0,0.0,0.0,2.2
